x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,y
0.052363598850944326,0.08718667752263232,0.4072417636703983,0.10770023493843905,0.9011988779516946,0.0381536661023224,0.5362020400339269,0.33219769850967984,0.8520866189293687,0.1596623967219699,5.428947380549269
0.24516335251761112,0.0016705535792228554,0.4362757934152184,0.08761349975042287,0.5975994644879905,0.06987696145918243,0.3154589737358633,0.44832170830694373,0.9053986522844989,0.09276456137849509,4.727525893454922
0.14217506443150107,0.7900718443588016,0.021235974816989245,0.9111505480903207,0.5734080856809272,0.2653217052615633,0.8378376441951344,0.7687947474799836,0.3434621581559646,0.801496591292033,20.385826032734215
0.5270749521614166,0.8093385246438048,0.3152631522159881,0.3982381514678992,0.7692790899139238,0.512752133864065,0.684837218661006,0.6383532643054988,0.666657631073181,0.8900985705369023,19.56674279619752
0.486136470143564,0.6684702219031471,0.3745216318224833,0.03184130674110186,0.7541731718588721,0.18146491591504088,0.820190184433831,0.9136459118642296,0.6580741574010793,0.17012688767090822,12.412629378458513
0.07329077812368656,0.4567670702014537,0.5731685145105314,0.33610609930983404,0.18906186957807647,0.08815729492607605,0.6283175227307927,0.01282910925261338,0.35191368309820115,0.22912976448028421,6.314554793607843
0.5319974906817646,0.7236633511192414,0.9091532756367794,0.6388008392431014,0.9917930997519157,0.9640591723038818,0.6299907097242456,0.2333731840861596,0.48381148264314666,0.17758973057390504,25.132345497708705
0.7516501580275301,0.044129856006443924,0.13472760063663358,0.19317697004235368,0.2563623472965425,0.3520475304496762,0.2719298523267516,0.43426858361265375,0.42035731673505405,0.10862083448160165,6.867479164210431
0.06260877482831684,0.3550614469278791,0.08878890486736224,0.4332003138771612,0.008561214772869308,0.5358010186065645,0.07348399271505246,0.694205914699235,0.40420726708424737,0.9853481748883274,8.36548384117208
0.7508149412392692,0.3348305405234663,0.34836702066505143,0.6391279372281128,0.9696860772658779,0.88388013812289,0.41903781938736506,0.7177179073521607,0.6790519516466869,0.3721096192953053,19.929098913717745
0.23496343749846516,0.07837647814122528,0.8789089368844193,0.05715921340929664,0.5186961247564001,0.5375363775056881,0.14613923366160775,0.6559317169521112,0.9158231935739135,0.7761329698240371,6.2155943543018015
0.974929566217395,0.5171034866539107,0.6296176252275832,0.8022766455210377,0.3862461628927458,0.06205576465547391,0.1360157911087615,0.6684471370325412,0.3495396856198003,0.8710772077623383,20.622503639528453
0.7401645088205959,0.9804391466902661,0.66883435436449,0.30380577913678264,0.7911091579073943,0.028258034278284105,0.5215907717112922,0.8713946678999259,0.5147191402061156,0.13737149792589898,13.897986722517649
0.3690005483098646,0.8934335602088669,0.3400808505181736,0.2717513883845203,0.5063014868143146,0.20327205126356085,0.322057226781164,0.39817018093932177,0.938262488697077,0.08036181297992573,14.361795384054393
0.19709486890681838,0.199499344513678,0.9952650136580005,0.8908087016430518,0.1941632946450248,0.5646244900742771,0.08510002940969075,0.31702820274040777,0.34114424552421796,0.5376819978167684,17.660216747644096
0.5341834137994497,0.7860800542078382,0.48395903775309723,0.7305603280541011,0.7769544424729391,0.256851738048816,0.8327770443873531,0.5779441734191155,0.4861199583152066,0.39581331546975873,20.099416247935093
0.22414980709806243,0.5012575531375332,0.12610622949712635,0.6347827539292025,0.898268251074767,0.7905260294765033,0.6091577855523773,0.49447442101981154,0.6957821740554558,0.12231632092050937,18.974020322230206
0.3618410748070725,0.6689472932800722,0.4207616695426898,0.3586705566688949,0.7702859673578056,0.3430332825441691,0.7537139593993878,0.8204781263847865,0.18067605333309233,0.9772304431057596,15.099534457214832
0.06244218976516602,0.41472735535603067,0.5004747976770939,0.8293577352496055,0.17487867814549418,0.5590304685861194,0.3685171907332482,0.921682844280444,0.12232679060259966,0.2654160671146927,10.355183035898476
0.9442210523827754,0.05160391767299877,0.3884181551524558,0.10746590394935085,0.5735303220569729,0.9631245784933979,0.32469513448083587,0.6468358371065772,0.26591431975997737,0.4392216620055325,4.917592927510565
0.571521105945508,0.2484133090733609,0.6904682699999675,0.500995811633457,0.9054631957637249,0.27502127242966223,0.9548546302971884,0.18220583441361304,0.019912223727404865,0.6602046601210401,14.460630945915232
0.04276007019212802,0.9981342296444798,0.14155175779641427,0.8704672557844291,0.8915326292942939,0.22085700629420923,0.8639390172969831,0.46340632069197485,0.8995825269014295,0.8875234097345991,15.935675488944137
0.7742974456058259,0.2887102418076163,0.5801048271426202,0.9813135565365696,0.32062336601200936,0.3865008743671855,0.6879893085936124,0.06263564431359725,0.25336194995859596,0.168020375038908,17.0952750906017
0.6070585475338274,0.49680968876011555,0.16476953922391535,0.046621071319652985,0.5247721982443964,0.7638566846893943,0.9268939013125862,0.8396383240376201,0.3027528040099047,0.8656732430775638,13.986621640851105
0.4673915447602902,0.2824470291123572,0.09215872811695913,0.4427124158506194,0.5449613597795614,0.27929936950932854,0.19529882461359027,0.9408904680768644,0.06777491893982879,0.939392256680005,13.034679832521615
0.11094804898017563,0.5700076403666973,0.761696224317614,0.4360117280281445,0.35646624232715174,0.4932188103687801,0.1944599146366902,0.2116300536464455,0.24131152758298502,0.03755665752648618,10.468190584776307
0.9100241304052978,0.07343992146589373,0.9271381201286817,0.010956133993142214,0.6562134498500771,0.5469276311244807,0.04184170011186694,0.9414667729029921,0.7307692608740777,0.879131196833377,8.360674470246398
0.18592795211214297,0.11271949322929953,0.6709498512970625,0.8217967921854112,0.21201111015301333,0.02596629223721869,0.3615328132068878,0.15287467439394786,0.22493397753155486,0.22204968713636175,10.846878707644372
0.6624214121703437,0.4346032097240796,0.5604854687225679,0.3900868227859483,0.9836708374629459,0.4969333772990141,0.042594606330884965,0.1392226552638829,0.7312208542262467,0.9126274221155041,17.5334053347314
0.862150865442184,0.5518002108827952,0.017422567643458176,0.520872260279999,0.28875658186370823,0.21337344788451662,0.9366176653447409,0.10572694620877543,0.8297004840164622,0.7530097446952517,22.070995422624165
0.592823175075912,0.32486423653465846,0.08277047261975956,0.6687451541867189,0.9592257468721528,0.17979665412597146,0.12614697125801966,0.4751641611797546,0.8513572280315563,0.005315297563120658,20.755701895808667
0.03229110016086212,0.14640918537283643,0.45760630391691137,0.9369600355686324,0.6613056317319405,0.059625469568146516,0.15169746513952687,0.46133459132683863,0.09028735111899477,0.668349609085757,12.4483011291711
0.35893291562403995,0.9560769260825098,0.8197005331989317,0.8169072288210812,0.2351330353675415,0.4313008512665134,0.6715860079452881,0.08940306809006371,0.009541469005388659,0.32738193623091594,18.77230764098231
0.8146521975165233,0.05795513503377503,0.06460294954723267,0.9247776214009266,0.28806797589714217,0.1251144152681204,0.7926237136185504,0.7849880150324958,0.6046935908098517,0.7674206692040997,16.98452597480362
0.8595977565483016,0.8531354929740322,0.263262576730269,0.4208720324673456,0.984445136451577,0.36774486579456134,0.626088627653204,0.8465031416480706,0.8768106626959287,0.6026537737945382,16.784111558429736
0.003286539021672197,0.35054237772794394,0.7588516101457095,0.6466040409664432,0.07988492681475279,0.7196193276618658,0.6100094417157729,0.44471820339640267,0.104618212084711,0.5963298302632736,9.48113824442288
0.745576385662315,0.19872545748257486,0.6349055519579295,0.07060848319291968,0.2053425365857603,0.3582671689046272,0.7780205941264775,0.28329957763466107,0.8903160955967432,0.9830979223897819,6.7057775298090725
0.7287206950121947,0.764372512055565,0.9009222434862069,0.6724659589033983,0.78009977335241,0.365520098686237,0.10081332278536825,0.9999133401695608,0.6046932794257612,0.2704503396247001,23.879021980690347
0.8927630924752599,0.07359212905995738,0.05678103055556505,0.2548510682668663,0.1300911773150547,0.4107476777789437,0.6210782696305431,0.5194195120962015,0.5537166138297663,0.1193780129122054,6.523886318565616
0.32978934263362525,0.799247419841678,0.6379859959069121,0.7620594872751336,0.6579474755258273,0.43950779703815535,0.23497705910616173,0.09356901674573537,0.11324530556289636,0.10092621246200106,18.065466665967747
0.7673499393533436,0.8373133122046096,0.8176168570544177,0.8847971625246096,0.35876851486397676,0.6740881292543922,0.8202799551517206,0.13230423917931766,0.0003483996939619427,0.20965584546314464,23.241156461440866
0.12964234354303605,0.8471740639497004,0.1746517385253863,0.2666818903483642,0.1681480316623465,0.8839396565417388,0.8280675881026375,0.06491853202661257,0.023827367439984704,0.7912337077331346,8.090128573701525
0.39368867327357926,0.5684227872905153,0.6381097784247525,0.543597331004684,0.18799539562334922,0.31033247196231784,0.5974464233771214,0.7842863176897997,0.3382180928667312,0.022660848986971183,13.723598903032993
0.9611734092232899,0.42697587022160943,0.49749399755125334,0.42272207934902795,0.866101464622899,0.8006350842967039,0.15395734585936405,0.6660731959890057,0.5498796717999626,0.897513894954988,18.81218052218641
0.06273097134363415,0.5782904398820602,0.18981954008876312,0.569344011830842,0.8171744857860667,0.4340270438130278,0.5347987185338463,0.3651275714829998,0.944834760061902,0.8624100775732633,13.090591058209581
0.534933208866548,0.31145885364194514,0.031235286654776373,0.6752073469432877,0.15618528317891778,0.6438237095275975,0.0986115856333376,0.7139256153312372,0.8374502615018383,0.7971722389105158,17.084129243950002
0.8829522838629634,0.6152648283864313,0.333758768900544,0.18244040491373792,0.6578525483958738,0.9742608251320932,0.658076254131759,0.1039326644488473,0.043505208313409205,0.15223660809184625,15.750593898324645
0.7059250076213834,0.5837294034806095,0.36479084573765574,0.4208016001119559,0.2631937584554567,0.4109744194491799,0.18402860711150026,0.5291398528603198,0.6608178461085626,0.5497428483636986,14.999488751669082
0.9913272921358579,0.9250386730013339,0.8902810110177584,0.6039072402510415,0.14402590334225063,0.7588916167379602,0.9435364727963449,0.6006217606449953,0.45404630832637527,0.6552461776606077,11.073232032091825
0.47940065733679293,0.3716636247654175,0.808001576013212,0.465399007301589,0.6478904242823934,0.2842166187874783,0.5385051352053422,0.5626741945572333,0.5865009997208089,0.7860964907016605,13.75858278509387
0.3386246278783821,0.16918262868879097,0.3748940158813264,0.5859276212515593,0.4908297196196507,0.37245172824233197,0.42137498902751547,0.1772022836229068,0.10472112131789146,0.6573078752908602,11.588205417752807
0.9753011773213435,0.5064802741976863,0.7128153450744859,0.7635382185614131,0.4881111154939063,0.5256826486882108,0.23172921597660479,0.6271361544408381,0.5252163447255667,0.3352479809172707,21.557020673439887
0.9377770692461829,0.6316294136954393,0.4162584601746677,0.9026380397235492,0.7634287301346113,0.9700858612911302,0.33784264084766114,0.48088838291507563,0.2352779887774149,0.7287958466467294,23.392221636846806
0.7111759913995936,0.14371157712500449,0.9332943785229327,0.14030315091587708,0.8072370637137235,0.16724055771129165,0.6858919516161929,0.7443524063322872,0.1788278726592024,0.5581625467596122,11.059569409688686
0.24902474514120265,0.9528134737463768,0.18264725634426482,0.9829566589437697,0.5001333405718733,0.005240965415516552,0.1557665264359901,0.3501820712324263,0.676700037009483,0.6384596335795998,21.293630426259842
0.848656154268055,0.4723812296711598,0.3185800988024535,0.6378691973490995,0.8647903085979698,0.6972139186281714,0.9802989015528092,0.4434107204067894,0.014467813906463123,0.038005863977169985,21.922007651461808
0.9718195524266623,0.36513754964110046,0.7783115747445438,0.9706254951683604,0.548245725743061,0.6733649143703838,0.5620798876591377,0.7294904870438843,0.8221771462902135,0.6951878170754981,22.84441782428714
0.12667067090698902,0.4487849861557255,0.8156938901332825,0.8364653845794201,0.4285672876190909,0.8379270658958419,0.34818897356137446,0.6490270937169941,0.12503445349013775,0.9544830242929426,14.054902738967899
0.35646051574045867,0.3107603689591709,0.07149321843678558,0.2058267876136025,0.04690813361183477,0.5584059516231556,0.9767737054608364,0.010052573680470855,0.4860678502575462,0.4204347908473749,9.272256363242892
0.1884357942897894,0.34909014574352737,0.3290896989254838,0.41469952268235344,0.488302455223833,0.39591906274292643,0.3590747155969449,0.9382311059204177,0.10251233127681458,0.2571595839384069,8.875491392712611
0.6924160951454208,0.36818879228019574,0.1900212547362049,0.8655334194406802,0.42225114120630036,0.645306748558937,0.9214573312438814,0.9290925765811734,0.4367708262020805,0.44737732942872865,20.183205624475814
0.9361812047595139,0.9466918595694057,0.392578843060313,0.8332072559308303,0.7315900052512552,0.36778046450894164,0.06310750047202762,0.6056907488810225,0.1210930870992174,0.44439280325052155,15.799709154534868
0.5000872486930359,0.032969756612400536,0.20461934658788572,0.28700326618610217,0.7029280236889551,0.15170678734624,0.6049694901085542,0.36069866438501275,0.5343931000985317,0.8656676414196163,7.220358004024544
0.20798977710437438,0.24072287753404842,0.47586631445670946,0.22163730747113353,0.3121552162662854,0.776560874005112,0.19688571589849702,0.48230849794221653,0.3308189546766158,0.6264426592508459,4.086992877369822
0.4632419333420229,0.9100186993902468,0.43635772704837583,0.913503574531032,0.0793247718461133,0.3936532651360991,0.46598778652606954,0.0985437848155929,0.8715448574023072,0.8443222144402724,18.35634550592724
0.5303923497298138,0.23314840178366025,0.05736173809329148,0.6961626814025821,0.789943989435087,0.4441457590243193,0.6095140894704355,0.6073976698150002,0.7770760006499985,0.17496828666691555,19.48315543537943
0.5202720928001721,0.9080414078945122,0.41724327063561684,0.7364959566121796,0.08289678084285756,0.3855786736884186,0.0631772530693574,0.4657897851930428,0.6326733748413855,0.1348720266557113,18.64110077736113
0.12835569783847312,0.9646556598467018,0.7983811147832106,0.41595299657048646,0.16030916910010184,0.2682267547909236,0.23200685242754437,0.8164855628921474,0.2967034592574054,0.5880813121354898,11.884938199719228
0.04918590001880119,0.8672834061763963,0.929459668114398,0.7678908645496492,0.6111127022456166,0.02574879065831681,0.15846193411717258,0.33303843902535724,0.6658099874968575,0.16127299760122882,16.48326697127546
0.3474296645486763,0.08356995265747047,0.912788163586196,0.4351277364197499,0.09450371549346182,0.5562616923763105,0.050724712059266985,0.6570713016170764,0.6544644840212468,0.4144500038842648,9.3260837795481
0.15577288893992047,0.6719021074984967,0.17082671411756567,0.7648335853803592,0.5819006515204349,0.7379006475196298,0.9570829422961635,0.615483980532657,0.3109132530778975,0.4318727979475667,14.168581191459847
0.14370969081253493,0.22882708385112316,0.7440070038439679,0.790610353954417,0.5057698126603419,0.9893538406452748,0.5875448413369136,0.9437031655879874,0.19734177111728368,0.529433847730364,11.342257389637506
0.2323931120232826,0.8961589764420458,0.1187020621779975,0.3026496069740471,0.17721670643084908,0.01631092651819921,0.7190117222529474,0.6270458022198548,0.6684631213930414,0.23130229527140644,12.43529871055106
0.6204103934154065,0.9196027570818055,0.9951328699837025,0.07799574576747859,0.26825203188880764,0.5616625793060408,0.26601360914163086,0.9653643529971738,0.6173323110067097,0.9818402989963889,16.227100106646155
0.0088512201619938,0.7117623232003425,0.09052662111860288,0.5129365720040626,0.9771205372234864,0.07100387055809176,0.46491500976083544,0.5047564884427117,0.4360635768215252,0.3101254634249635,13.661579584658774
0.1414241736014641,0.33414162790216406,0.44105278560774275,0.7484601790609321,0.4677691523037699,0.3024033763733198,0.69657164435878,0.47983007126214483,0.3507853774185984,0.8511407384605837,9.951437313849091
0.23078482579086268,0.35841309249401765,0.9257244669063077,0.2544956450715501,0.5741642678309299,0.09226764070612903,0.009192151158471051,0.7136756133046301,0.37418665613144453,0.4502098221140657,11.133647040874623
0.17943833506584783,0.6752051884855245,0.20698705107813198,0.45311660882690885,0.1436409191489494,0.778036122584771,0.5484033841181613,0.7368134394724645,0.42830979356096577,0.3775982570721659,11.088961623790976
0.2583745792012817,0.5730383050906335,0.8359068995716279,0.9722637144318673,0.395499449480908,0.7024573268951485,0.68727564552655,0.005659697255840035,0.9210876988690956,0.9837568363158224,18.649589060691017
0.15476594837646962,0.5990685995212813,0.44480733428875785,0.7132580176856228,0.3203219992632663,0.7112687900941154,0.6525909935403831,0.3367734659771263,0.9824323331418204,0.054156670253231676,13.000509400966788
0.02285294428110851,0.13327618541880437,0.27086497979120083,0.49153068052457427,0.6697240454689729,0.6533291854920538,0.1591922584321569,0.5306900003947068,0.17307819906125343,0.27650892573020136,8.48659721435796
0.3816751507169356,0.41938076361750065,0.9736714942850776,0.6940028865678731,0.32505199159471465,0.1351226275791274,0.23218752250508645,0.7689874577385145,0.9996483374325676,0.30217578182576865,18.53107343003203
0.09228036484527025,0.3664369819159691,0.9644738690365041,0.27776805267241667,0.7656715173816449,0.5434605534614875,0.4813404501910825,0.040279597456582494,0.23917046299751465,0.4643037897979262,11.56184027519819
0.49432444602790804,0.9095119450859046,0.6211726131904355,0.6218272441075723,0.7852264447023231,0.9767992186932155,0.13126335999235872,0.19302309469963919,0.01987250662302953,0.9594376390124155,20.51662569403046
0.07240268968417585,0.5378615893731555,0.48028108133024106,0.6265751160423937,0.29106074301990836,0.932479673562317,0.32429011017561904,0.39228223119529426,0.6277841377918641,0.19880836096689003,7.602582914797525
0.03491130220655447,0.6776357853169044,0.8817068129327745,0.6263175075081014,0.2993127202960829,0.8608245884660981,0.28693644804481255,0.5388670103193324,0.39108914375862325,0.12638669645237732,10.116168469243746
0.15262886939190556,0.9497946081468259,0.6338705884860688,0.957047904765374,0.10635628265844344,0.4380238343354199,0.05617371732300891,0.7513697670450911,0.3699426994778642,0.7578666869397725,13.531158421228104
0.3907356407900515,0.7257044149455171,0.749348650418605,0.6557289667896237,0.17128188636402542,0.19591191279542208,0.7683618736822209,0.8594178692854963,0.3031404960296503,0.41194393669037466,15.862591704633731
0.44280665806155906,0.6256936811674643,0.2026768147114223,0.33057391108343237,0.9225453323227792,0.5835143603487996,0.7659198021605392,0.25444717638827286,0.6261150128063911,0.3691069074670956,16.826148973425976
0.4970681110339584,0.06492602561260219,0.13287486243452395,0.6397569062925285,0.7403758320918814,0.6665985313103814,0.3933771303318241,0.4930179316108354,0.2109491244643218,0.3285391928639071,13.510382562813849
0.20951561369433824,0.22828007616964263,0.8725314633123901,0.12696846024764386,0.24752495762266002,0.13679959564374378,0.582267593694945,0.3824846325704927,0.7486691489098796,0.9212710336258926,9.224150131068553
0.5925579888014834,0.7059543177935813,0.8985880555734655,0.9559217982679317,0.6681347724797526,0.24687100986932609,0.8628549091400332,0.34131181491522444,0.20377274358314368,0.391644935289842,26.78670678857447
0.5623607334710701,0.9092084993757983,0.5375653950505264,0.3109741557281316,0.7745297281464334,0.9788104441213944,0.6930409906888493,0.8396785227663272,0.4234071684982409,0.3272907452691861,15.998572677269395
0.5830769813160871,0.03740788389075089,0.7588922190474723,0.6391870702926902,0.7773292322314682,0.9830925224851187,0.715366990192522,0.018442083133020093,0.01842958200687783,0.9343715212864817,13.554691745426787
0.057021151493640176,0.06268471601393655,0.715808450816836,0.09541014680524307,0.33581137394469174,0.19038897663702725,0.2555101606401927,0.1897293012708252,0.24630118491023878,0.023014664920035788,4.310386240262426
0.3295813318540013,0.1378981671657199,0.16477827530727418,0.95360017938758,0.7418845257071841,0.580889195101771,0.6702848719212459,0.2378656053167938,0.4228260078200744,0.4613779340949532,17.214009605837628
0.66011143283875,0.35102026050800295,0.8700870771784589,0.8756764685531716,0.14267160680348467,0.4511093540818165,0.5333915221019028,0.8209737729710976,0.13989845103831466,0.22296390120127418,19.902739075726004
0.265762930862424,0.6240459107341608,0.09497387887659237,0.23498707267753072,0.6813663859450515,0.3726589301036841,0.36281759270001923,0.8785682999752946,0.23906089748512005,0.9169620969280808,15.750579723516289
0.014110183742637394,0.06346197949592125,0.7384120502209501,0.27963405161248633,0.7721008782868934,0.6917179936178632,0.6515184178420603,0.5164355963201962,0.24523266678852995,0.8510237584590693,9.524655790018478
0.20934587386031134,0.4368651172928353,0.03871659989537757,0.7823672128336685,0.055145657334304876,0.10795664117358361,0.9002282654763951,0.39075010416615663,0.5233580681612181,0.6993935445649058,14.171321346863634
0.7173493931817834,0.010489552600143393,0.5494114065546731,0.6634305432711778,0.961983653507935,0.7276854582468093,0.15265860504858664,0.95356789006682,0.8571620202062712,0.5670520749975035,10.78780781636104
0.6960996933475848,0.8550240565817532,0.06296882727890285,0.9384970431315618,0.4468840063976538,0.8653162277486719,0.27448306866664074,0.5013827016743286,0.2618358538373736,0.6657261232209848,24.07679242733228
0.8008481537288704,0.46313408269442013,0.1228220695728448,0.46458881846809863,0.1378759502107071,0.9903205930386041,0.6214345091072468,0.5371018642404107,0.5948312254020747,0.3093596513064545,17.24040120138262
0.8839866332562337,0.63270772727426,0.8697698111575832,0.5752281393180669,0.288844527074975,0.19845008684580956,0.22422732251496003,0.6479922343399215,0.3146010344620803,0.09356118344660491,17.605658708448313
0.875342733157396,0.24807541404293654,0.3951237144666566,0.6993612229024828,0.30947627367334885,0.5364183392978257,0.9132859746629585,0.7050737734775678,0.2810958673720295,0.8777630146613628,13.701504004352753
0.7254541183091681,0.10753333895844552,0.6829861412003349,0.13879833728417845,0.8860535430063046,0.13876314436570447,0.6711288540427365,0.4610747227274349,0.9570619174942281,0.8609790792804034,8.030723281861352
0.2741651918000231,0.801825391112886,0.08513995333867597,0.6122862246840628,0.8385960950262925,0.9326847663637207,0.3378678570456608,0.3158751497236859,0.6865886482374609,0.2956573298498504,20.180766991243104
0.5669035445881133,0.0539927697703384,0.5244413569072977,0.3709528701403708,0.7722864435508605,0.6309670734024934,0.26193091916479116,0.8443827943756419,0.2939543460437589,0.6701214726376906,11.307568595477026
0.21531925690923137,0.0712833345676348,0.21788430863829222,0.6791096416745875,0.5122396339826915,0.6845022611364167,0.131431716036577,0.18449483277856515,0.08092269602203594,0.3564917506434411,11.651210102070758
0.8143322650260134,0.7522533249766535,0.007787550165920143,0.5037585170360942,0.007707073231193684,0.7161856235707286,0.4380578878211604,0.17103857408336787,0.2961835288421306,0.2994132918844238,21.748501169266103
0.9544559477311163,0.05589253996311616,0.8945906850403333,0.9784522501451869,0.8837842750707073,0.22562654316512976,0.8551785278309376,0.36427845279293947,0.8421251250010781,0.14241385366969694,21.092022407523388
0.745589954159595,0.8303334182861796,0.574367553474354,0.193404836692733,0.45972075931670064,0.1683414058545687,0.8129308488377872,0.14776565971172273,0.1452636135971035,0.9626250847058175,13.465655183949991
0.553581504925709,0.547864682354597,0.534201285525264,0.5181995481732087,0.059210396403315046,0.08999509544824291,0.4648807342819936,0.4791365464680444,0.8205575641022267,0.9684587178493744,14.27969105542774
